2024-01-17 10:31:01,0.63,5.39,9.05,145.32,145.7
2024-01-17 11:01:01,0.74,5.42,9.17,144.06,144.91
2024-01-17 11:31:01,0.69,4.71,8.86,143.94,143.96
2024-01-17 12:01:01,0.8,5.09,8.38,147.76,144.22
2024-01-17 12:31:01,0.82,5.18,8.8,148.1,143.84
2024-01-17 13:01:01,0.92,4.26,8.54,147.51,143.14
2024-01-17 13:31:01,0.96,4.04,8.4,147.07,141.69
2024-01-17 14:01:01,1.0,4.3,8.2,147.41,142.11
2024-01-17 14:31:01,0.99,4.31,7.68,142.67,138.85
2024-01-17 15:01:01,0.98,3.9,8.23,144.36,139.8
2024-01-17 15:31:01,0.91,4.07,8.4,146.88,139.71
2024-01-17 16:01:01,0.97,3.92,8.29,141.48,135.84
2024-01-17 16:31:01,0.88,4.26,8.44,137.54,139.62
2024-01-17 17:01:01,0.88,3.63,8.3,138.93,134.09
2024-01-17 17:31:01,0.84,3.87,8.37,139.97,135.27
2024-01-17 18:01:01,0.83,4.13,8.86,143.72,136.15
2024-01-17 18:31:01,0.69,3.43,8.62,149.65,140.22
2024-01-17 19:01:01,0.68,3.79,9.22,152.29,143.44
2024-01-17 19:31:01,0.64,3.98,8.73,151.15,145.68
2024-01-17 20:01:01,0.64,4.09,8.55,139.0,139.35
2024-01-17 20:31:01,0.62,4.44,8.62,150.13,148.4
2024-01-17 21:01:01,0.61,4.16,9.0,149.01,144.01
2024-01-17 21:31:01,0.6,4.43,8.83,145.59,143.95
2024-01-17 22:01:01,0.59,4.51,8.89,145.32,145.11
2024-01-17 22:31:01,0.62,4.63,8.98,148.22,146.9
2024-01-17 23:01:01,0.66,5.08,8.87,141.85,141.61
2024-01-17 23:31:01,0.68,5.53,8.75,147.0,143.97
2024-01-18 00:01:01,0.62,5.18,7.88,144.15,144.99
2024-01-18 00:31:01,0.6950000000000001,5.12,8.33,153.84,146.99
2024-01-18 01:01:01,0.77,5.61,8.01,145.12,144.58
2024-01-18 01:31:01,0.77,5.32,7.72,144.51,146.14
2024-01-18 02:01:01,0.81,5.72,8.05,144.34,143.16
2024-01-18 02:31:01,0.78,5.66,8.36,147.7,145.97
2024-01-18 03:01:01,0.76,5.34,8.84,143.56,144.18
